key,namespace_l2,locale_count,sample_value,locales
crm.contentCal.reviews.channelRatingTitle,crm.contentCal,12,Channel Review Ratings,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.reviews.noData,crm.contentCal,12,Collecting review data from connected channels.,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.reviews.positive,crm.contentCal,12,Positive,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.reviews.negative,crm.contentCal,12,Negative,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.reviews.totalCount,crm.contentCal,12,Total,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.reviews.negKeywordsTitle,crm.contentCal,12,Top Negative Keywords,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.reviews.autoAlertActive,crm.contentCal,12,Auto Negative Alert Active,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.reviews.autoAlertDesc,crm.contentCal,12,Slack/email alerts are sent immediately when negative keywords spike.,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.reviews.csAssigned,crm.contentCal,12,CS Assigned,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.reviews.foundHelpful,crm.contentCal,12,found helpful,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.reviews.regenReply,crm.contentCal,12,Regenerate,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.reviews.draftReply,crm.contentCal,12,Generate AI Reply,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.reviews.csEscalate,crm.contentCal,12,CS Escalation,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.reviews.hideReply,crm.contentCal,12,Hide Reply,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.reviews.showReply,crm.contentCal,12,Show Reply,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.reviews.aiGenerated,crm.contentCal,12,AI-Generated Draft,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.reviews.copy,crm.contentCal,12,Copy,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.reviews.aiDisclaimer,crm.contentCal,12,This is an AI-generated draft. Please review before sending.,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.reviews.feedTitle,crm.contentCal,12,Review Feed,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.reviews.feedSub,crm.contentCal,12,All reviews · Filters · AI replies,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.reviews.allChannel,crm.contentCal,12,All Channels,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.reviews.allSentiment,crm.contentCal,12,All Sentiments,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.reviews.filterPositive,crm.contentCal,12,😊 Positive,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.reviews.filterNeutral,crm.contentCal,12,😐 Neutral,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.reviews.filterNegative,crm.contentCal,12,😠 Negative,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.reviews.searchPlaceholder,crm.contentCal,12,Search reviews...,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.reviews.noTrendData,crm.contentCal,12,No Trend Data,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.reviews.noTrendDataSub,crm.contentCal,12,Trend analysis will appear automatically when review data is collected.,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.reviews.trendTitle,crm.contentCal,12,Sentiment Trend Analysis,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.reviews.sentimentBar,crm.contentCal,12,Sentiment Distribution,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.reviews.settingsTitle,crm.contentCal,12,Review Management Settings,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.reviews.aiToneLabel,crm.contentCal,12,AI Reply Tone,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.reviews.toneProfessional,crm.contentCal,12,Professional,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.reviews.toneFriendly,crm.contentCal,12,Friendly,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.reviews.toneFormal,crm.contentCal,12,Formal,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.reviews.autoEscalateLabel,crm.contentCal,12,Auto Escalation,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.reviews.autoEscalateDesc,crm.contentCal,12,Automatically escalate negative reviews (1-2 stars) to CS team.,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.reviews.slackWebhookSub,crm.contentCal,12,Enter your Slack channel's Webhook URL to receive negative review alerts.,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.reviews.guideTabsTitle,crm.contentCal,12,Tab Features,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.reviews.draftGenerated,crm.contentCal,12,✅ AI reply draft generated.,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.reviews.copied,crm.contentCal,12,📋 Copied to clipboard.,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.reviews.escalated,crm.contentCal,12,🚨 Escalated to CS team.,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.reviews.escalationTitle,crm.contentCal,12,Review Escalation,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.reviews.escalationBody,crm.contentCal,12,A negative review has been escalated to CS team.,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.reviews.tabDashboard,crm.contentCal,12,Dashboard,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.reviews.tabFeed,crm.contentCal,12,Review Feed,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.reviews.tabTrend,crm.contentCal,12,Trend Analysis,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.reviews.tabSettings,crm.contentCal,12,Settings,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.reviews.close,crm.contentCal,12,Close,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.reviews.heroDesc,crm.contentCal,12,Unified review monitoring · AI sentiment analysis · Auto reply generation · Nega,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.reviews.pageTitle,crm.contentCal,12,Reviews & UGC,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.reviews.pageSub,crm.contentCal,12,Customer review and UGC unified management,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.reviews.liveSyncMsg,crm.contentCal,12,Real-time cross-tab sync active — all module data synced in real-time.,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.reviews.sentiment_positive,crm.contentCal,12,Positive,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.reviews.sentiment_neutral,crm.contentCal,12,Neutral,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.reviews.sentiment_negative,crm.contentCal,12,Negative,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.reviews.guideDashName,crm.contentCal,12,Dashboard,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.reviews.guideDashDesc,crm.contentCal,12,KPI overview · Channel ratings · Negative keywords · Bulk actions,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.reviews.guideFeedDesc,crm.contentCal,12,All reviews · Channel/sentiment filters · AI replies · Escalation,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.reviews.guideTrendName,crm.contentCal,12,Trend Analysis,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.reviews.guideTrendDesc,crm.contentCal,12,Sentiment distribution · Trend monitoring · Channel comparison,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.reviews.guideSettingsName,crm.contentCal,12,Settings,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.reviews.guideSettingsDesc,crm.contentCal,12,AI reply tone · Auto escalation · Slack alerts,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.reviews.guideGuideName,crm.contentCal,12,User Guide,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.reviews.guideGuideDesc,crm.contentCal,12,Reviews & UGC guide · 6-step workflow,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.reviews.settlements.pageTitle,crm.contentCal,12,Settlement Management,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.reviews.settlements.pageDesc,crm.contentCal,12,"Manage and analyze channel sales, fees, and settlements.","en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.reviews.settlements.colChannel,crm.contentCal,12,Channel,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.reviews.settlements.colCurrency,crm.contentCal,12,Currency,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.reviews.settlements.colPeriod,crm.contentCal,12,Period,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.reviews.settlements.colGrossSales,crm.contentCal,12,Gross Sales,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.reviews.settlements.colPlatformFee,crm.contentCal,12,Platform Fee,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.reviews.settlements.colAdFee,crm.contentCal,12,Ad Fee,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.reviews.settlements.colPayFee,crm.contentCal,12,Payment Fee,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.reviews.settlements.colRefunds,crm.contentCal,12,Refunds,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.reviews.settlements.colNetPayout,crm.contentCal,12,Net Payout,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.reviews.settlements.colNetKRW,crm.contentCal,12,KRW Conversion,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.reviews.settlements.colOrders,crm.contentCal,12,Orders,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.reviews.settlements.colFeeRate,crm.contentCal,12,Fee Rate,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.reviews.settlements.statusConfirmed,crm.contentCal,12,Confirmed,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.reviews.settlements.statusPending,crm.contentCal,12,Pending,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.reviews.settlements.csvSuccess,crm.contentCal,12,CSV file downloaded.,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.reviews.settlements.csvDownload,crm.contentCal,12,CSV Download,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.reviews.settlements.importBtn,crm.contentCal,12,Import,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.reviews.settlements.importSuccess,crm.contentCal,12,Settlement data imported.,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.reviews.settlements.importMock,crm.contentCal,12,Demo mode: Connect API in Integration Hub.,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.reviews.settlements.processing,crm.contentCal,12,Processing...,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.reviews.settlements.searchPlaceholder,crm.contentCal,12,Search channel/ID...,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.reviews.settlements.allChannels,crm.contentCal,12,All Channels,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.reviews.settlements.allCurrencies,crm.contentCal,12,All Currencies,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.reviews.settlements.allPeriods,crm.contentCal,12,All Periods,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.reviews.settlements.allStatus,crm.contentCal,12,All Status,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.reviews.settlements.channelNetTitle,crm.contentCal,12,Net Settlement by Channel,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.reviews.settlements.historyTitle,crm.contentCal,12,Settlement History,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.reviews.settlements.itemsShown,crm.contentCal,12,items shown,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.reviews.settlements.countUnit,crm.contentCal,12, items,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.reviews.settlements.kpiGrossSales,crm.contentCal,12,Gross Sales,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.reviews.settlements.kpiNetPayout,crm.contentCal,12,Net Payout,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.reviews.settlements.kpiDeductions,crm.contentCal,12,Deductions,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.reviews.settlements.kpiOrders,crm.contentCal,12,Orders,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.reviews.settlements.kpiPending,crm.contentCal,12,Pending,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.reviews.settlements.kpiSettlements,crm.contentCal,12, Settlements,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.reviews.settlements.kpiPayRate,crm.contentCal,12,Pay Rate,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.reviews.settlements.kpiDeductSub,crm.contentCal,12,Fees + Refunds,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.reviews.settlements.kpiOrderSub,crm.contentCal,12,Total Orders,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.reviews.settlements.kpiPendingWarn,crm.contentCal,12,Pending items,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.reviews.settlements.kpiAllDone,crm.contentCal,12,All Done,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.reviews.settlements.totalSales,crm.contentCal,12,Total Sales,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.reviews.settlements.netPayout,crm.contentCal,12,Net Payout,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.reviews.settlements.currency,crm.contentCal,12,Currency,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.reviews.settlements.exchangeRate,crm.contentCal,12,Exchange Rate,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.reviews.settlements.krvConversion,crm.contentCal,12,KRW Conversion,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.reviews.settlements.netSettlement,crm.contentCal,12,Net Settlement,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.reviews.settlements.detailGrossSales,crm.contentCal,12,Gross Sales,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.reviews.settlements.detailPlatformFee,crm.contentCal,12,Platform Fee,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.reviews.settlements.detailAdFee,crm.contentCal,12,Ad Fee,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.reviews.settlements.detailPayFee,crm.contentCal,12,Payment Fee,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.reviews.settlements.detailRefunds,crm.contentCal,12,Refunds,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.reviews.settlements.detailTotalOrders,crm.contentCal,12,Total Orders,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.reviews.settlements.detailStatus,crm.contentCal,12,Status,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.reviews.settlements.detailEfficiency,crm.contentCal,12,Settlement Efficiency,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.reviews.settlements.detailFeeRate,crm.contentCal,12,Fee Rate,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.reviews.settlements.detailCsvBtn,crm.contentCal,12,Download CSV for this settlement,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.reviews.settlements.detailCsvDone,crm.contentCal,12,Settlement CSV downloaded,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.reviews.settlements.guideRolesTitle,crm.contentCal,12,Key Features,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.reviews.settlements.guideRoleFee,crm.contentCal,12,"Fees are categorized into platform fees, ad fees, payment fees, and refunds, cal","en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.reviews.settlements.guideRoleCurrency,crm.contentCal,12,"Supports multiple currencies (KRW, USD, JPY, EUR) with automatic KRW conversion ","en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.reviews.settlements.guideRoleSync,crm.contentCal,12,Channels with registered API keys in Integration Hub are automatically added to ,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.reviews.sms.smsCostInfo,crm.contentCal,12,SMS: ~₩20/msg · ≤90 chars,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.reviews.sms.lmsCostInfo,crm.contentCal,12,"LMS: ~₩50/msg · ≤2,000 chars","en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.reviews.sms.guideTabsTitle,crm.contentCal,12,Tab Feature Guide,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.reviews.sms.guideComposeName,crm.contentCal,12,Individual Send,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.reviews.sms.guideComposeDesc,crm.contentCal,12,Send SMS/LMS one at a time with auto type detection.,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.reviews.sms.guideBroadcastName,crm.contentCal,12,Bulk Broadcast,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.reviews.sms.guideBroadcastDesc,crm.contentCal,12,Send messages to multiple recipients simultaneously.,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.reviews.sms.guideTemplatesName,crm.contentCal,12,Template Management,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.reviews.sms.guideTemplatesDesc,crm.contentCal,12,Register and manage frequently used messages by category.,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.reviews.sms.guideCampaignsName,crm.contentCal,12,Campaign Management,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.reviews.sms.guideCampaignsDesc,crm.contentCal,12,"Scheduled sends, segment targeting, campaign status management.","en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.reviews.sms.guideHistoryName,crm.contentCal,12,Send History,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.reviews.sms.guideHistoryDesc,crm.contentCal,12,View all send records with status in a table.,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.reviews.sms.guideStatsName,crm.contentCal,12,Send Statistics,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.reviews.sms.guideStatsDesc,crm.contentCal,12,"Monthly KPIs — send count, success rate, remaining points.","en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.reviews.sms.guideAuthName,crm.contentCal,12,Provider Settings,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.reviews.sms.guideAuthDesc,crm.contentCal,12,"Configure NHN Cloud, Aligo, CoolSMS API keys.","en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.reviews.sms.guideCreativeName,crm.contentCal,12,Creative,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.reviews.sms.guideCreativeDesc,crm.contentCal,12,Generate AI-powered SMS marketing images.,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.reviews.sms.tabCreative,crm.contentCal,12,🎨 Creative,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.reviews.sms.secLockTitle,crm.contentCal,12,Security Alert Detected,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.reviews.sms.secLockDesc,crm.contentCal,12,Abnormal access detected and blocked.,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.reviews.sms.liveSyncStatus,crm.contentCal,12,Real-time cross-tab sync active,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.reviews.sms.exportCsv,crm.contentCal,12,Export CSV,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.root_pageTitle_reviewsUgc,crm.contentCal,12,Reviews & UGC,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.webPopup.limitedOffer,crm.contentCal,12,Limited Offer,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.webPopup.instantDiscount,crm.contentCal,12,Instant Discount,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.webPopup.couponExpiry,crm.contentCal,12,Coupon Expiring Soon,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.webPopup.emailPlaceholder,crm.contentCal,12,Enter your email,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.webPopup.privacyNote,crm.contentCal,12,Your information is used only for promotional purposes.,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.webPopup.couponApplied,crm.contentCal,12,🎉 Coupon Applied!,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.webPopup.closingSoon,crm.contentCal,12,Closing automatically soon.,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.webPopup.editPopup,crm.contentCal,12,Edit Popup,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.webPopup.createPopup,crm.contentCal,12,Create Popup,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.webPopup.popupName,crm.contentCal,12,Popup Name,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.webPopup.popupNamePh,crm.contentCal,12,e.g.,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.webPopup.title,crm.contentCal,12,Title,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.webPopup.titlePh,crm.contentCal,12,Enter popup title,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.webPopup.ctaBtn,crm.contentCal,12,CTA Button,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.webPopup.discountPct,crm.contentCal,12,Discount (%),"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.webPopup.bodyContent,crm.contentCal,12,Body Content,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.webPopup.bodyPh,crm.contentCal,12,Enter popup body text,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.webPopup.triggerType,crm.contentCal,12,Trigger Type,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.webPopup.triggerExit,crm.contentCal,12,Exit Intent,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.webPopup.triggerExitDesc,crm.contentCal,12,Shows when mouse moves to top of browser,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.webPopup.triggerTime,crm.contentCal,12,Time Delay,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.webPopup.triggerTimeDesc,crm.contentCal,12,Shows after specified time,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.webPopup.triggerScroll,crm.contentCal,12,Scroll Depth,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.webPopup.triggerScrollDesc,crm.contentCal,12,Shows when page scrolled to certain depth,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.webPopup.triggerInactive,crm.contentCal,12,Inactivity,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.webPopup.triggerInactiveDesc,crm.contentCal,12,Shows after user inactive timeout,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.webPopup.delaySec,crm.contentCal,12,Delay (seconds),"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.webPopup.tabOverview,crm.contentCal,12,Overview,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.webPopup.tabManage,crm.contentCal,12,Manage Popups,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.webPopup.tabLive,crm.contentCal,12,Live Test,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
