key,l3_namespace,value,locale_count,locales
crm.contentCal.mr.tabApprovalDesc,crm.contentCal.mr,Approval,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.mr.secLockTitle,crm.contentCal.mr,Sec Lock Title,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.mr.secLockDesc,crm.contentCal.mr,Sec Lock,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.mr.badgeDeductionCount,crm.contentCal.mr,Badge Deduction Count,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.mr.badge2StepApproval,crm.contentCal.mr,Badge2 Step Approval,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.mr.badgeAuditAuto,crm.contentCal.mr,Badge Audit Auto,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.mr.pfGoHub,crm.contentCal.mr,Pf Go Hub,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.mr.approvalPending,crm.contentCal.mr,Approval Pending,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.mr.resetAll,crm.contentCal.mr,Reset All,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.mr.dedCatCommission,crm.contentCal.mr,Ded Cat Commission,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.mr.dedCatSettlement,crm.contentCal.mr,Ded Cat Settlement,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.mr.dedCatTax,crm.contentCal.mr,Ded Cat Tax,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.mr.dedCatPromotion,crm.contentCal.mr,Ded Cat Promotion,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.mr.dedCatShipping,crm.contentCal.mr,Ded Cat Shipping,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.mr.pfColId,crm.contentCal.mr,Pf Id,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.mr.pfColPlatform,crm.contentCal.mr,Pf Platform,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.mr.pfColCommission,crm.contentCal.mr,Pf Commission,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.mr.pfColCycle,crm.contentCal.mr,Pf Cycle,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.mr.pfColCurrency,crm.contentCal.mr,Pf Currency,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.mr.pfColVat,crm.contentCal.mr,Pf Vat,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.mr.pfColRoas,crm.contentCal.mr,Pf Roas,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.mr.pfColStatus,crm.contentCal.mr,Pf Status,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.mr.pfChangeValue,crm.contentCal.mr,Pf Change Value,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.mr.pfSubtitle,crm.contentCal.mr,Pf Subtitle,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.mr.pfColAction,crm.contentCal.mr,Pf Action,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.mr.pfActive,crm.contentCal.mr,Pf Active,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.mr.pfInactive,crm.contentCal.mr,Pf Inactive,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.mr.pfSavePropose,crm.contentCal.mr,Pf Save Propose,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.mr.pfCancel,crm.contentCal.mr,Pf Cancel,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.mr.pfEdit,crm.contentCal.mr,Pf Edit,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.mr.dedChange,crm.contentCal.mr,Ded Change,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.mr.dedDeleteConfirm,crm.contentCal.mr,Ded Delete Confirm,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.mr.dedDelete,crm.contentCal.mr,Ded Delete,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.mr.dedSharedRate,crm.contentCal.mr,Ded Shared Rate,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.mr.dedAllPlatform,crm.contentCal.mr,Ded All Platform,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.mr.dedAllPayer,crm.contentCal.mr,Ded All Payer,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.mr.dedSeller,crm.contentCal.mr,Ded Seller,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.mr.dedPlatform,crm.contentCal.mr,Ded Platform,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.mr.dedAdd,crm.contentCal.mr,Ded Add,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.mr.dedColPlatform,crm.contentCal.mr,Ded Platform,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.mr.dedColCategory,crm.contentCal.mr,Ded Category,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.mr.dedColName,crm.contentCal.mr,Ded Name,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.mr.dedColRate,crm.contentCal.mr,Ded Rate,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.mr.dedSellerShareDesc,crm.contentCal.mr,Ded Seller Share,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.mr.dedSave,crm.contentCal.mr,Ded Save,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.mr.dedEmptyTitle,crm.contentCal.mr,Ded Empty Title,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.mr.dedEmptyDesc,crm.contentCal.mr,Ded Empty,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.mr.dedColPayer,crm.contentCal.mr,Ded Payer,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.mr.dedColSellerPct,crm.contentCal.mr,Ded Seller Pct,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.mr.dedColBase,crm.contentCal.mr,Ded Base,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.mr.dedColNote,crm.contentCal.mr,Ded Note,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.mr.dedColAction,crm.contentCal.mr,Ded Action,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.mr.dedBaseTotalRevenue,crm.contentCal.mr,Ded Base Total Revenue,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.mr.dedBaseAdSpend,crm.contentCal.mr,Ded Base Ad Spend,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.pxl.secAlert,crm.contentCal.pxl,Sec Alert,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.pxl.secBlocked,crm.contentCal.pxl,Sec Blocked,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.pxl.secTotal,crm.contentCal.pxl,Sec Total,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.pxl.loading,crm.contentCal.pxl,Loading,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.pxl.funnelVisit,crm.contentCal.pxl,Funnel Visit,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.pxl.funnelProduct,crm.contentCal.pxl,Funnel Product,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.pxl.funnelCart,crm.contentCal.pxl,Funnel Cart,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.pxl.funnelCheckout,crm.contentCal.pxl,Funnel Checkout,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.pxl.funnelPurchase,crm.contentCal.pxl,Funnel Purchase,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.pxl.days,crm.contentCal.pxl,Days,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.pxl.noDataTitle,crm.contentCal.pxl,No Data Title,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.pxl.noDataDesc,crm.contentCal.pxl,No Data,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.pxl.totalEvents,crm.contentCal.pxl,Total Events,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.pxl.purchases,crm.contentCal.pxl,Purchases,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.pxl.totalRevenue,crm.contentCal.pxl,Total Revenue,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.pxl.convRate,crm.contentCal.pxl,Conv Rate,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.pxl.metaForward,crm.contentCal.pxl,Meta Forward,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.pxl.serverSideCAPI,crm.contentCal.pxl,Server Side C A P I,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.pxl.tiktokForward,crm.contentCal.pxl,Tiktok Forward,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.pxl.serverSideEvent,crm.contentCal.pxl,Server Side Event,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.pxl.funnelTitle,crm.contentCal.pxl,Funnel Title,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.pxl.channelAttr,crm.contentCal.pxl,Channel Attr,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.pxl.noChannelData,crm.contentCal.pxl,No Channel Data,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.pxl.source,crm.contentCal.pxl,Source,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.pxl.medium,crm.contentCal.pxl,Medium,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.pxl.sessions,crm.contentCal.pxl,Sessions,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.pxl.conversions,crm.contentCal.pxl,Conversions,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.pxl.revenue,crm.contentCal.pxl,Revenue,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.pxl.nameRequired,crm.contentCal.pxl,Name Required,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.pxl.secInputBlocked,crm.contentCal.pxl,Sec Input Blocked,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.pxl.createSuccess,crm.contentCal.pxl,Create Success,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.pxl.createError,crm.contentCal.pxl,Create Error,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.pxl.deleteConfirm,crm.contentCal.pxl,Delete Confirm,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.pxl.createPixel,crm.contentCal.pxl,Create Pixel,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.pxl.pixelName,crm.contentCal.pxl,Pixel Name,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.pxl.pixelNamePh,crm.contentCal.pxl,Pixel Name Ph,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.pxl.domain,crm.contentCal.pxl,Domain,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.pxl.metaCAPIToken,crm.contentCal.pxl,Meta C A P I Token,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.pxl.creating,crm.contentCal.pxl,Creating,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.pxl.createPixelBtn,crm.contentCal.pxl,Create Pixel,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.pxl.pixelList,crm.contentCal.pxl,Pixel List,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.pxl.noPixels,crm.contentCal.pxl,No Pixels,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.pxl.snippet,crm.contentCal.pxl,Snippet,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.pxl.delete,crm.contentCal.pxl,Delete,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.pxl.snippetTitle,crm.contentCal.pxl,Snippet Title,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.pxl.copy,crm.contentCal.pxl,Copy,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.pxl.snippetGuide1,crm.contentCal.pxl,Snippet Guide1,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.pxl.snippetGuide2,crm.contentCal.pxl,Snippet Guide2,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.pxl.snippetGuide3,crm.contentCal.pxl,Snippet Guide3,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.pxl.testEventSend,crm.contentCal.pxl,Test Event Send,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.pxl.eventType,crm.contentCal.pxl,Event Type,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.pxl.amount,crm.contentCal.pxl,Amount,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.pxl.sending,crm.contentCal.pxl,Sending,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.pxl.sendEvent,crm.contentCal.pxl,Send Event,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.pxl.realtimeStream,crm.contentCal.pxl,Realtime Stream,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.pxl.noEvents,crm.contentCal.pxl,No Events,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.pxl.tabDashboard,crm.contentCal.pxl,Dashboard,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.pxl.tabSettings,crm.contentCal.pxl,Settings,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.pxl.secLockTitle,crm.contentCal.pxl,Sec Lock Title,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.pxl.secLockDesc,crm.contentCal.pxl,Sec Lock,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.pxl.secLockWait,crm.contentCal.pxl,Sec Lock Wait,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.pnl.waterfallTitle,crm.contentCal.pnl,P&L Waterfall Chart,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.pnl.wfRevenue,crm.contentCal.pnl,Gross Revenue,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.pnl.wfCogs,crm.contentCal.pnl,COGS,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.pnl.wfGrossProfit,crm.contentCal.pnl,Gross Profit,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.pnl.wfAdSpend,crm.contentCal.pnl,Ad Spend,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.pnl.wfPlatformFee,crm.contentCal.pnl,Platform Fee,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.pnl.wfCoupon,crm.contentCal.pnl,Coupon Discount,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.pnl.wfReturnFee,crm.contentCal.pnl,Return Fees,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.pnl.wfOperatingProfit,crm.contentCal.pnl,Operating Profit,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.pnl.kpiRevenue,crm.contentCal.pnl,Total Revenue,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.pnl.kpiAdSpend,crm.contentCal.pnl,Ad Spend,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.pnl.kpiPlatformFee,crm.contentCal.pnl,Platform Fee,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.pnl.kpiCogs,crm.contentCal.pnl,COGS,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.pnl.kpiNetPayout,crm.contentCal.pnl,Net Payout,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.pnl.kpiOperatingProfit,crm.contentCal.pnl,Operating Profit,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.pnl.kpiOrders,crm.contentCal.pnl,Total Orders,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.pnl.kpiReturns,crm.contentCal.pnl,Returns,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.pnl.kpiAnomalies,crm.contentCal.pnl,Anomalies,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.pnl.kpiRoas,crm.contentCal.pnl,ROAS,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.pnl.returnRate,crm.contentCal.pnl,return rate,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.pnl.noAnomalies,crm.contentCal.pnl,No anomalies,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.pnl.unitPnlTable,crm.contentCal.pnl,P&L Summary Table,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.pnl.colDimension,crm.contentCal.pnl,Dimension,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.pnl.colRevenue,crm.contentCal.pnl,Revenue,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.pnl.colAdSpend,crm.contentCal.pnl,Ad Spend,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.pnl.colFee,crm.contentCal.pnl,Fee,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.pnl.colNetProfit,crm.contentCal.pnl,Net Profit,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.pnl.colMargin,crm.contentCal.pnl,Margin,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.pnl.colMonth,crm.contentCal.pnl,Month,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.pnl.colReturns,crm.contentCal.pnl,Returns,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.pnl.colChannel,crm.contentCal.pnl,Channel,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.pnl.colFeeRate,crm.contentCal.pnl,Fee Rate,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.pnl.colStatus,crm.contentCal.pnl,Status,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.pnl.totalSummary,crm.contentCal.pnl,Total Summary,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.pnl.channelBreakdownTitle,crm.contentCal.pnl,Channel P&L Breakdown,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.pnl.connected,crm.contentCal.pnl,Connected,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.pnl.anomRoasDown,crm.contentCal.pnl,ROAS Drop,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.pnl.anomReturnUp,crm.contentCal.pnl,Return Spike,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.pnl.anomCouponAbuse,crm.contentCal.pnl,Coupon Abuse,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.pnl.anomFeeUp,crm.contentCal.pnl,Fee Increase,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.pnl.noAnomaliesDetected,crm.contentCal.pnl,No anomalies detected,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.pnl.noActions,crm.contentCal.pnl,No Action Plans,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.pnl.forecastTitle,crm.contentCal.pnl,P&L Forecast Simulator,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.pnl.paramSettings,crm.contentCal.pnl,Parameter Settings,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.pnl.paramGrowth,crm.contentCal.pnl,Revenue Growth Rate,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.pnl.paramAdRatio,crm.contentCal.pnl,Ad Spend Ratio,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.pnl.paramFeeRate,crm.contentCal.pnl,Platform Fee Rate,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.pnl.paramReturnRate,crm.contentCal.pnl,Return Rate,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.pnl.paramPeriod,crm.contentCal.pnl,Forecast Period,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.pnl.forecastRevenue,crm.contentCal.pnl,Forecast Revenue,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.pnl.forecastProfit,crm.contentCal.pnl,Forecast Profit,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.pnl.realtimeSync,crm.contentCal.pnl,Realtime Sync,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.pnl.securityNormal,crm.contentCal.pnl,Security Normal,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.pnl.securityAlert,crm.contentCal.pnl,Security Threat Detected,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.pnl.dismiss,crm.contentCal.pnl,Dismiss,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.pnl.threats,crm.contentCal.pnl,threats,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.pnl.liveRevenue,crm.contentCal.pnl,Live Revenue,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.pnl.badgeAdSpend,crm.contentCal.pnl,Ad Spend,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.pnl.badgeSettlement,crm.contentCal.pnl,Settlement,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.pnl.linkBudget,crm.contentCal.pnl,Budget,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.pnl.linkInventory,crm.contentCal.pnl,Inventory,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.pnl.linkRecon,crm.contentCal.pnl,Reconciliation,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.pnl.guideTabsTitle,crm.contentCal.pnl,Tab Features,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.alertAuto.secTitle,crm.contentCal.alertAuto,Sec Title,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.alertAuto.secDesc,crm.contentCal.alertAuto,Sec,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.alertAuto.secCode,crm.contentCal.alertAuto,Sec Code,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.alertAuto.secUnlock,crm.contentCal.alertAuto,Sec Unlock,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.alertAuto.ruleCreated,crm.contentCal.alertAuto,Rule Created,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.alertAuto.totalRules,crm.contentCal.alertAuto,Total Rules,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
crm.contentCal.alertAuto.activeCount,crm.contentCal.alertAuto,Active Count,12,"en,zh-TW,es,fr,de,pt,ru,ar,hi,id,th,vi"
